status,target_timestamp,target_market,target_outcome,target_entry_price,target_usdc,target_shares,our_timestamp,our_outcome,our_entry_price,our_amount,our_result,our_pnl,condition_id
MISSED,1772139890,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.86,1.2986,1.51,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139890,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.84,6.3,7.5,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
PRICE_DIFF (211.1%),1772139890,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.09,0.5697,6.33,2026-02-26T21:00:49.925719+00:00,Down,0.27999999999999997,2.0,OPEN,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
PRICE_DIFF (211.1%),1772139890,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.09,0.1978,2.1978,2026-02-26T21:00:49.967606+00:00,Down,0.27999999999999997,2.0,OPEN,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139890,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.86,4.3,5.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139890,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.86,20.5196,23.86,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139890,"Solana Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.72,3.24,4.5,,,,,,,0xa4d58fe96e85136eec5d5a1f6b50ec41fa8fa85a0df63ea4f9b135be17f4b5c4
MISSED,1772139890,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.2727,2.2727,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139890,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.090151,1.8,19.9665,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.24,2.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,4.7364,39.47,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.2509,2.0909,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,6.8182,56.8182,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,1.44,12.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.09,1.369,15.2108,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,1.2,10.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,4.2396,35.33,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139888,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.882459,38.72,43.8774,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139886,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.14,0.1628,1.1628,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139886,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.14,2.9888,21.3488,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139886,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.14,0.7326,5.2326,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139886,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.834151,35.1256,42.1094,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139882,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.834151,35.8975,43.0348,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139880,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.76,3.1667,4.1667,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139880,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.76,3.8,5.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
PRICE_DIFF (40.5%),1772139880,"Ethereum Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.82,51.0204,62.22,2026-02-26T21:00:37.176499+00:00,Up,0.48759306333282076,2.0,OPEN,,0xa1dad2d59eb30c158f8ffef2e074bc0f683294727e6389bba69877211f72a6be
PRICE_DIFF (40.7%),1772139880,"Ethereum Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.82,27.6978,33.7778,2026-02-26T21:00:24.564105+00:00,Up,0.48622836050613605,2.0,OPEN,,0xa1dad2d59eb30c158f8ffef2e074bc0f683294727e6389bba69877211f72a6be
MISSED,1772139880,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.201288,1.0,4.968,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139880,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.77608,1.6709,2.153,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MATCHED,1772139878,"XRP Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.59,2.6609,4.51,2026-02-26T21:00:37.214642+00:00,Up,0.568620283497827,2.0,OPEN,,0xa4a662d9b9ba750972f9d35c1cd24c1e02047c67fb5945321066290f0ffb27d5
MISSED,1772139878,"XRP Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.59,4.4178,7.4878,,,,,,,0xa4a662d9b9ba750972f9d35c1cd24c1e02047c67fb5945321066290f0ffb27d5
MISSED,1772139878,"XRP Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.59,11.8,20.0,,,,,,,0xa4a662d9b9ba750972f9d35c1cd24c1e02047c67fb5945321066290f0ffb27d5
MISSED,1772139878,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.9,12.6,14.0,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139876,"Solana Up or Down - February 26, 4:00PM-4:15PM ET",Up,0.76,4.7652,6.27,,,,,,,0xa4d58fe96e85136eec5d5a1f6b50ec41fa8fa85a0df63ea4f9b135be17f4b5c4
MISSED,1772139876,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.05,0.2632,5.2631,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139876,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.05,0.2632,5.2631,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139876,"XRP Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.05,0.25,5.0,,,,,,,0xd43bd52e1ed85d7d4aaeb87213d1a9c8ef68e2199f2ce368846e6b69be202d5d
MISSED,1772139876,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.08,0.8,10.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.4444,4.4444,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.3333,3.3333,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.5556,5.5556,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.22,2.2,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.192,1.92,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,1.133,11.33,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.509,5.09,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.2111,2.1111,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,1.6667,16.6667,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,2.0302,20.3022,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
PRICE_DIFF (51.4%),1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:15PM ET",Down,0.37,31.783,85.9,2026-02-26T21:00:37.350307+00:00,Down,0.5599999999999999,2.0,OPEN,,0xc64fcd82efa23374abf86b70c1cea69bf7b4a97f650c4629c2c1c6077a67cb15
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.5,5.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.3333,3.3333,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.204,2.04,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,4.018,40.18,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.2111,2.1111,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,9.025,90.25,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,5.0556,50.5555,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.1133,1.1333,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.2,2.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,3.871,38.71,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.365,3.65,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.1,0.202,2.02,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139874,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.110264,4.07,36.9114,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139872,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.07,0.1475,2.1075,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139872,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,3.9578,35.98,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139872,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.07,1.6374,23.3912,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139872,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.90435,329.775,364.6541,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139872,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.892137,123.71,138.667,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,0.157,1.427,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,2.4719,22.4719,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.88,6.3448,7.21,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,0.1557,1.4157,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,8.757,79.6088,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,0.2299,2.0899,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,1.236,11.236,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.11,0.2299,2.0899,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139870,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.872786,11.0925,12.7093,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Up,0.87,53.1369,61.0769,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.3024,2.52,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.2509,2.0909,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,1.2,10.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.1788,1.49,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.48,4.0,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,2.7273,22.7273,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,0.6068,5.0568,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
MISSED,1772139868,"Bitcoin Up or Down - February 26, 4:00PM-4:05PM ET",Down,0.12,1.3636,11.3636,,,,,,,0x85789e1fef48c0b23d6454379985ad5d9e148c746e46b47635b03ad42a767af4
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:05PM E",,,,,2026-02-26T21:00:24.462621+00:00,Up,0.4467798847510979,2.0,OPEN,,0xf29c827dd5e7a1bf58853f031935356116660b317a4792c7c5c689473b56fcdd
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:05PM E",,,,,2026-02-26T21:00:24.538839+00:00,Up,0.43571552875713865,2.0,OPEN,,0xf29c827dd5e7a1bf58853f031935356116660b317a4792c7c5c689473b56fcdd
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:05PM E",,,,,2026-02-26T21:00:37.132710+00:00,Up,0.4263244714251245,2.0,OPEN,,0xf29c827dd5e7a1bf58853f031935356116660b317a4792c7c5c689473b56fcdd
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:05PM E",,,,,2026-02-26T21:00:37.370955+00:00,Up,0.41,2.0,OPEN,,0xf29c827dd5e7a1bf58853f031935356116660b317a4792c7c5c689473b56fcdd
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:05PM E",,,,,2026-02-26T21:00:50.031919+00:00,Up,0.5484572101809909,2.0,OPEN,,0xf29c827dd5e7a1bf58853f031935356116660b317a4792c7c5c689473b56fcdd
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:15PM E",,,,,2026-02-26T21:00:24.516720+00:00,Up,0.4822031696544557,2.0,OPEN,,0xa1dad2d59eb30c158f8ffef2e074bc0f683294727e6389bba69877211f72a6be
EXTRA_COPY,,"Ethereum Up or Down - February 26, 4:00PM-4:15PM E",,,,,2026-02-26T21:00:37.311681+00:00,Up,0.45,2.0,OPEN,,0xa1dad2d59eb30c158f8ffef2e074bc0f683294727e6389bba69877211f72a6be
EXTRA_COPY,,"Bitcoin Up or Down - February 26, 4:00PM-4:15PM ET",,,,,2026-02-26T21:00:24.595192+00:00,Down,0.7176056430881503,2.0,OPEN,,0xc64fcd82efa23374abf86b70c1cea69bf7b4a97f650c4629c2c1c6077a67cb15
EXTRA_COPY,,"Bitcoin Up or Down - February 26, 4:00PM-4:15PM ET",,,,,2026-02-26T21:00:37.267404+00:00,Down,0.71275266381903,2.0,OPEN,,0xc64fcd82efa23374abf86b70c1cea69bf7b4a97f650c4629c2c1c6077a67cb15
EXTRA_COPY,,"Bitcoin Up or Down - February 26, 4:00PM-4:15PM ET",,,,,2026-02-26T21:00:49.947014+00:00,Down,0.6100002710172202,2.0,OPEN,,0xc64fcd82efa23374abf86b70c1cea69bf7b4a97f650c4629c2c1c6077a67cb15
EXTRA_COPY,,"Solana Up or Down - February 26, 4:00PM-4:05PM ET",,,,,2026-02-26T21:00:37.290189+00:00,Down,0.31000002300000196,2.0,OPEN,,0x2c9b26442a833229cbaba58754a4b75c4d92c273f2002123a7e7cf2f08994955
EXTRA_COPY,,"Solana Up or Down - February 26, 4:00PM-4:05PM ET",,,,,2026-02-26T21:00:50.012641+00:00,Down,0.3400001056000359,2.0,OPEN,,0x2c9b26442a833229cbaba58754a4b75c4d92c273f2002123a7e7cf2f08994955
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:30:26.410599+00:00,Down,0.507935450563725,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:30:26.411685+00:00,Down,0.4977711671308186,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:30:38.933723+00:00,Down,0.5887338669156943,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:31:15.566561+00:00,Down,0.6684143078055678,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:31:40.567916+00:00,Down,0.727385763133354,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:32:17.542973+00:00,Down,0.6087662337662337,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
EXTRA_COPY,,"Ethereum Up or Down - February 26, 3:30PM-3:35PM E",,,,,2026-02-26T20:32:42.640509+00:00,Down,0.3983001120219065,2.0,UNKNOWN,0,0x43b9df3a5d806a43e9ef2411698c2fcaf2edaf2f4bded96c624659d5950b12f9
