status,target_timestamp,target_market,target_outcome,target_entry_price,target_usdc,target_shares,our_timestamp,our_outcome,our_entry_price,our_amount,our_result,our_pnl,condition_id
PRICE_DIFF (310.7%),1772134750,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,0.2443,2.7143,2026-02-26T19:38:09.774502+00:00,Up,0.3696233708741322,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
MATCHED,1772134750,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,0.2443,2.7143,2026-02-26T19:39:12.867130+00:00,Up,0.09,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
PRICE_DIFF (411.1%),1772134750,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,0.0989,1.0989,2026-02-26T19:35:28.411105+00:00,Up,0.45999999999999996,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
PRICE_DIFF (425.6%),1772134750,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,0.0989,1.0989,2026-02-26T19:36:27.314265+00:00,Up,0.4730849164300559,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
PRICE_DIFF (310.7%),1772134750,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,0.0989,1.0989,2026-02-26T19:38:09.774502+00:00,Up,0.3696233708741322,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
MATCHED,1772134750,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,0.0989,1.0989,2026-02-26T19:39:12.867130+00:00,Up,0.09,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
MISSED,1772134750,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.970204,82.45,84.9821,,,,,,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
MISSED,1772134750,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.44678,8.8,19.6965,,,,,,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (411.1%),1772134748,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,4.5,50.0,2026-02-26T19:35:28.411105+00:00,Up,0.45999999999999996,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
PRICE_DIFF (425.6%),1772134748,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,4.5,50.0,2026-02-26T19:36:27.314265+00:00,Up,0.4730849164300559,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
PRICE_DIFF (310.7%),1772134748,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,4.5,50.0,2026-02-26T19:38:09.774502+00:00,Up,0.3696233708741322,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
MATCHED,1772134748,"XRP Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.09,4.5,50.0,2026-02-26T19:39:12.867130+00:00,Up,0.09,2.0,OPEN,,0x64943ea9c35e32a92c935f4e5a9bbdb5928aae4066813b2c33b63c6d10f71efc
MISSED,1772134746,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.96,4.8,5.0,,,,,,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
MISSED,1772134744,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.426324,6.3,14.7775,,,,,,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MATCHED,1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:30:18.528818+00:00,Up,0.4774057744747086,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (11.1%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:31:13.579711+00:00,Up,0.50793599193804,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (35.4%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:37:27.977679+00:00,Up,0.618753542766789,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (39.8%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:38:30.489060+00:00,Up,0.6386731818089657,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (34.7%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:38:30.541980+00:00,Up,0.6154262333885638,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (13.8%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:38:51.137561+00:00,Up,0.52000048000192,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (33.2%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:38:51.287378+00:00,Up,0.6087662337662337,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (28.8%),1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:38:51.425235+00:00,Up,0.5887308789346002,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
MATCHED,1772134744,"Ethereum Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.456998,22.5,49.2343,2026-02-26T19:39:12.910125+00:00,Up,0.4569984746406469,2.0,OPEN,,0xb8ea672a494289665b0d18422a96d639b11e6347dd91ac162ff97cc89b3d2a93
PRICE_DIFF (7.8%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.54,41.337,76.55,2026-02-26T19:30:18.420075+00:00,Up,0.49777091508579646,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (11.1%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.54,41.337,76.55,2026-02-26T19:30:42.609316+00:00,Up,0.48,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (13.0%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.54,41.337,76.55,2026-02-26T19:39:12.951875+00:00,Up,0.610000072800035,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MISSED,1772134742,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.96,0.0768,0.08,,,,,,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
MISSED,1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.5,2.67,5.34,,,,,,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (18.4%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,2.3462,3.8462,2026-02-26T19:30:18.420075+00:00,Up,0.49777091508579646,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (21.3%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,2.3462,3.8462,2026-02-26T19:30:42.609316+00:00,Up,0.48,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MATCHED,1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,2.3462,3.8462,2026-02-26T19:39:12.951875+00:00,Up,0.610000072800035,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MISSED,1772134742,"Bitcoin Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.98,98.0,100.0,,,,,,,0x42e5b8162cb01760e13084134db1cf92f697c92180dfe54ba47135c81af3b3bd
PRICE_DIFF (18.4%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,42.1144,69.04,2026-02-26T19:30:18.420075+00:00,Up,0.49777091508579646,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (21.3%),1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,42.1144,69.04,2026-02-26T19:30:42.609316+00:00,Up,0.48,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MATCHED,1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,42.1144,69.04,2026-02-26T19:39:12.951875+00:00,Up,0.610000072800035,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MISSED,1772134742,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.44678,8.8,19.6965,,,,,,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MATCHED,1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:30:18.564519+00:00,Up,0.45699848167255286,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MATCHED,1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:30:18.600218+00:00,Up,0.4537803903418542,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MATCHED,1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:31:13.617769+00:00,Up,0.4569980045079919,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MATCHED,1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:31:13.692920+00:00,Up,0.45699812795947586,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (27.5%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:32:09.660768+00:00,Up,0.6087662337662337,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (27.5%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:32:09.699718+00:00,Up,0.6087662337662337,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (46.6%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:34:07.531548+00:00,Up,0.7,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (52.4%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:34:28.084538+00:00,Up,0.7273905185864634,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (52.4%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:34:28.276403+00:00,Up,0.7273904001199689,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (46.6%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:34:57.588027+00:00,Up,0.7,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (36.2%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:34:57.629136+00:00,Up,0.6500000021130525,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (46.6%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:35:28.310991+00:00,Up,0.7000000079016684,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (36.2%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:06.490779+00:00,Up,0.65,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (36.2%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:06.611748+00:00,Up,0.65,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (36.2%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:06.691585+00:00,Up,0.6500006034493163,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (34.1%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:27.179179+00:00,Up,0.6400000106175122,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (34.1%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:27.221198+00:00,Up,0.64,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (40.0%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:27.358552+00:00,Up,0.668413610181272,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (29.9%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:36:47.823697+00:00,Up,0.6200000067792292,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (32.0%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:37:07.326408+00:00,Up,0.63,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (10.6%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:37:38.387698+00:00,Up,0.5282260500002744,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (29.9%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:38:09.558874+00:00,Up,0.6200000648464274,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (29.9%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:38:09.601464+00:00,Up,0.62,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (14.9%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:38:09.902667+00:00,Up,0.5484599954295001,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (29.6%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:38:30.591626+00:00,Up,0.6187460928835024,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (27.5%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:38:51.190223+00:00,Up,0.6087662337662337,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
PRICE_DIFF (23.3%),1772134742,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.477402,2.9375,6.1531,2026-02-26T19:38:51.380300+00:00,Up,0.5887328709186262,2.0,OPEN,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.98,9.8,10.0,,,,,,,0x42e5b8162cb01760e13084134db1cf92f697c92180dfe54ba47135c81af3b3bd
PRICE_DIFF (480.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:36:06.570107+00:00,Up,0.29,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (404.4%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:36:47.924814+00:00,Up,0.2522160620359798,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (240.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:37:07.368811+00:00,Up,0.1700000301133844,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (240.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:37:07.454355+00:00,Up,0.17000009130017255,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (340.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:37:28.060988+00:00,Up,0.22,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (340.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:37:28.104639+00:00,Up,0.22,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (320.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.45,9.0,2026-02-26T19:37:38.473826+00:00,Up,0.21000001975000443,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.5,1.03,2.06,,,,,,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.98,1.9796,2.02,,,,,,,0x42e5b8162cb01760e13084134db1cf92f697c92180dfe54ba47135c81af3b3bd
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.5,1.03,2.06,,,,,,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.5,3.14,6.28,,,,,,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:30PM-2:45PM ET",Down,0.5,3.5,7.0,,,,,,,0xe42f4ba600af458e6ca8d5f5dc078db8d3496a844aba4579f26861ffb8548780
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.98,83.8096,85.52,,,,,,,0x42e5b8162cb01760e13084134db1cf92f697c92180dfe54ba47135c81af3b3bd
PRICE_DIFF (18.4%),1772134740,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,2.3462,3.8462,2026-02-26T19:30:18.420075+00:00,Up,0.49777091508579646,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (21.3%),1772134740,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,2.3462,3.8462,2026-02-26T19:30:42.609316+00:00,Up,0.48,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MATCHED,1772134740,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,2.3462,3.8462,2026-02-26T19:39:12.951875+00:00,Up,0.610000072800035,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MISSED,1772134740,"Bitcoin Up or Down - February 26, 2:35PM-2:40PM ET",Down,0.98,1.3622,1.39,,,,,,,0x42e5b8162cb01760e13084134db1cf92f697c92180dfe54ba47135c81af3b3bd
PRICE_DIFF (18.4%),1772134740,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,1.9864,3.2564,2026-02-26T19:30:18.420075+00:00,Up,0.49777091508579646,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (21.3%),1772134740,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,1.9864,3.2564,2026-02-26T19:30:42.609316+00:00,Up,0.48,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
MATCHED,1772134740,"Solana Up or Down - February 26, 2:30PM-2:45PM ET",Up,0.61,1.9864,3.2564,2026-02-26T19:39:12.951875+00:00,Up,0.610000072800035,2.0,OPEN,,0xb1d839184464833cb0e012ba8168710ab9e763c45d544fa217059a3381bac9d7
PRICE_DIFF (480.0%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.5258,10.5158,2026-02-26T19:36:06.570107+00:00,Up,0.29,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
PRICE_DIFF (404.4%),1772134740,"Solana Up or Down - February 26, 2:35PM-2:40PM ET",Up,0.05,0.5258,10.5158,2026-02-26T19:36:47.924814+00:00,Up,0.2522160620359798,2.0,OPEN,,0x37c64450c8650fce259372e3fde1294901ae989b55a5847353dc0b2f58b3c430
