status,target_timestamp,target_market,target_outcome,target_entry_price,target_usdc,target_shares,our_timestamp,our_outcome,our_entry_price,our_amount,our_result,our_pnl,condition_id
MATCHED,1772145928,"Ethereum Up or Down - February 26, 5:45PM-6:00PM ET",Up,0.487589,2.64,5.4144,2026-02-26T22:45:28.291617+00:00,Up,0.4774057568023972,2.0,OPEN,,0x966a1a8e1f6b377da5c81406c6132c484259be7e9fe9147eddcc3829a73d427c
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:30:30.010170+00:00,Up,0.4500000429687635,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:30:56.217642+00:00,Up,0.4875931552263892,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:36:45.137001+00:00,Up,0.86,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:37:01.253181+00:00,Up,0.92,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:37:01.276447+00:00,Up,0.94,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:39:29.012150+00:00,Up,0.95,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:39:29.048034+00:00,Up,0.95,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:39:29.077126+00:00,Up,0.95,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 26, 5:30PM-5:45PM E",,,,,2026-02-26T22:40:05.723818+00:00,Up,0.9702037427859851,2.0,OPEN,,0x4534191efc279014c0c0bc0642ee26fdf431fd14982d68977c3e86e4f0d00a49
