timestamp,resolved_at,market,direction,outcome,amount,entry_price,result,won,pnl,winning_outcome,condition_id,token_id
2026-02-24T18:39:28.977567+00:00,2026-02-24T18:43:25.936995+00:00,"Bitcoin Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.1900000001055228,WIN,YES,8.526315783627547,Up,0xb7570d4512844ec3e7841e0bd35db105ba9476b1a2d4670d269c41cc4670c9db,60055276397012018181909337253932269383210164920124652731158411397707550069944
2026-02-24T18:39:39.157933+00:00,2026-02-24T18:43:26.093772+00:00,"Bitcoin Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.03000634188090564,WIN,YES,64.65257657657658,Up,0xb7570d4512844ec3e7841e0bd35db105ba9476b1a2d4670d269c41cc4670c9db,60055276397012018181909337253932269383210164920124652731158411397707550069944
2026-02-24T18:39:39.164605+00:00,2026-02-24T18:43:26.139237+00:00,"Ethereum Up or Down - February 24, 1:35PM-1:40PM E",UP,Up,2.0,0.5500000768938835,WIN,YES,1.6363631279743949,Up,0x33f4e5b28d6686e1264ffd155222ffda70c9eee6f1ef4de26d306fa5eac48120,21431513894545142209822334676674961769291072175788064143860493198433687991431
2026-02-24T18:39:49.314449+00:00,2026-02-24T18:43:26.179069+00:00,"Bitcoin Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.02,WIN,YES,98.0,Up,0xb7570d4512844ec3e7841e0bd35db105ba9476b1a2d4670d269c41cc4670c9db,60055276397012018181909337253932269383210164920124652731158411397707550069944
2026-02-24T18:39:49.324062+00:00,2026-02-24T18:43:26.306946+00:00,"Ethereum Up or Down - February 24, 1:35PM-1:40PM E",UP,Up,2.0,0.5,WIN,YES,2.0,Up,0x33f4e5b28d6686e1264ffd155222ffda70c9eee6f1ef4de26d306fa5eac48120,21431513894545142209822334676674961769291072175788064143860493198433687991431
2026-02-24T18:39:59.501396+00:00,2026-02-24T18:43:26.423581+00:00,"Bitcoin Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.02,WIN,YES,98.0,Up,0xb7570d4512844ec3e7841e0bd35db105ba9476b1a2d4670d269c41cc4670c9db,60055276397012018181909337253932269383210164920124652731158411397707550069944
2026-02-24T18:39:59.505549+00:00,2026-02-24T18:43:26.479717+00:00,"Bitcoin Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.02,WIN,YES,98.0,Up,0xb7570d4512844ec3e7841e0bd35db105ba9476b1a2d4670d269c41cc4670c9db,60055276397012018181909337253932269383210164920124652731158411397707550069944
2026-02-24T18:38:40.223332+00:00,2026-02-24T18:44:29.140051+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.4500000562660077,WIN,YES,2.4444438887308575,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:39:18.768630+00:00,2026-02-24T18:44:29.385999+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.24000001391941495,WIN,YES,6.3333328500203425,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:39:49.319743+00:00,2026-02-24T18:44:29.559598+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.05,WIN,YES,38.0,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:39:59.496238+00:00,2026-02-24T18:44:29.598905+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.030000001979597082,WIN,YES,64.66666226756233,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:40:09.660538+00:00,2026-02-24T18:44:29.813986+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.03,WIN,YES,64.66666666666667,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:40:09.669944+00:00,2026-02-24T18:44:29.942708+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.030000000814442807,WIN,YES,64.66666485679382,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:40:09.673370+00:00,2026-02-24T18:44:29.983454+00:00,"Solana Up or Down - February 24, 1:35PM-1:40PM ET",UP,Up,2.0,0.030000001940002328,WIN,YES,64.66666235555066,Up,0xd0e81d52c1fda95d9cf765380ca1e2c14132015c9578d955e101e3df768bdfd3,20167168805294118448386796148177780474595228885333887821204744942976685787395
2026-02-24T18:33:47.684973+00:00,2026-02-24T18:47:46.671513+00:00,"XRP Up or Down - February 24, 1:30PM-1:45PM ET",DOWN,Down,2.0,0.19000006295339558,LOSS,NO,-2.0,,0x613f8b12cd6cbdde41ef66ed0299152b8e8022d38fd93c58ce55671cd4d7da5b,10901177171517250715965041000782767478922530068020172424052148072470623600463
2026-02-24T18:33:47.690658+00:00,2026-02-24T18:47:46.712540+00:00,"XRP Up or Down - February 24, 1:30PM-1:45PM ET",DOWN,Down,2.0,0.19000002592001472,LOSS,NO,-2.0,,0x613f8b12cd6cbdde41ef66ed0299152b8e8022d38fd93c58ce55671cd4d7da5b,10901177171517250715965041000782767478922530068020172424052148072470623600463
2026-02-24T18:33:57.861204+00:00,2026-02-24T18:47:46.778704+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7176050185184769,WIN,YES,0.7870485133020346,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:33:57.865221+00:00,2026-02-24T18:47:46.817679+00:00,"XRP Up or Down - February 24, 1:30PM-1:45PM ET",DOWN,Down,2.0,0.19000002592001472,LOSS,NO,-2.0,,0x613f8b12cd6cbdde41ef66ed0299152b8e8022d38fd93c58ce55671cd4d7da5b,10901177171517250715965041000782767478922530068020172424052148072470623600463
2026-02-24T18:33:57.870685+00:00,2026-02-24T18:47:46.857410+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7273902310573519,WIN,YES,0.7495557605891299,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:08.042261+00:00,2026-02-24T18:47:46.893276+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7176056777900968,WIN,YES,0.7870459528122771,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:18.185016+00:00,2026-02-24T18:47:46.932284+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7,WIN,YES,0.8571428571428572,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:38.563026+00:00,2026-02-24T18:47:46.969086+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7371592085056549,WIN,YES,0.7131181119670673,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:50.783303+00:00,2026-02-24T18:47:47.030506+00:00,"Solana Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.68,WIN,YES,0.9411764705882351,Up,0xb8308eeb1a1d2d43fabd65b79c98683fd8c36800997f9714bd4d6c56c768044a,81874240850430190565425461558321176828912402085211893763184004598356325142030
2026-02-24T18:34:50.784633+00:00,2026-02-24T18:47:47.081391+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7,WIN,YES,0.8571428571428572,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:50.785739+00:00,2026-02-24T18:47:47.119871+00:00,"Solana Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.71,WIN,YES,0.8169014084507045,Up,0xb8308eeb1a1d2d43fabd65b79c98683fd8c36800997f9714bd4d6c56c768044a,81874240850430190565425461558321176828912402085211893763184004598356325142030
2026-02-24T18:34:50.786757+00:00,2026-02-24T18:47:47.156814+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7200000000000001,WIN,YES,0.7777777777777772,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:50.790050+00:00,2026-02-24T18:47:47.208943+00:00,"Bitcoin Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.72,WIN,YES,0.7777777777777777,Up,0xdeaad08fd493131b6dcec880a9f11446de9456f55ec96ec7807e5544c9b803e7,66453829133020478590446705845948684711246213822987784684265531963443670178560
2026-02-24T18:34:50.791242+00:00,2026-02-24T18:47:47.253274+00:00,"Solana Up or Down - February 24, 1:30PM-1:45PM ET",UP,Up,2.0,0.7078032086465975,WIN,YES,0.8256441558441558,Up,0xb8308eeb1a1d2d43fabd65b79c98683fd8c36800997f9714bd4d6c56c768044a,81874240850430190565425461558321176828912402085211893763184004598356325142030
