status,target_timestamp,target_market,target_outcome,target_entry_price,target_usdc,target_shares,our_timestamp,our_outcome,our_entry_price,our_amount,our_result,our_pnl,condition_id
PRICE_DIFF (5.9%),1772200225,"Bitcoin Up or Down - February 27, 8:50AM-8:55AM ET",Down,0.518088,30.09,58.0789,2026-02-27T13:50:25.140886+00:00,Down,0.48759367194005,2.0,OPEN,,0x33a2e3bc20afaef558c6cdb6b4f86782cfb06c185c8235d46bb543bfc76d3abd
UNMATCHED_WINDOW,,"XRP Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:45:28.830186+00:00,Up,0.6187509056658455,2.0,OPEN,,0x236ae1f43e57318ed03fb6b3c7849c43aefe8a3206bbb916cb42b5589aa06b88
UNMATCHED_WINDOW,,"XRP Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:49:46.924161+00:00,Up,0.618752913909737,2.0,OPEN,,0x236ae1f43e57318ed03fb6b3c7849c43aefe8a3206bbb916cb42b5589aa06b88
UNMATCHED_WINDOW,,"XRP Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:49:59.686407+00:00,Up,0.7100000428496092,2.0,OPEN,,0x236ae1f43e57318ed03fb6b3c7849c43aefe8a3206bbb916cb42b5589aa06b88
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:45:28.892799+00:00,Up,0.6187543764356345,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:45:41.806077+00:00,Up,0.6684142442215225,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:45:54.717438+00:00,Up,0.7469115372246908,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:45:54.779847+00:00,Up,0.727390571348464,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:45:54.850680+00:00,Up,0.7273902852986341,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:46:07.472585+00:00,Up,0.6585099750623442,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:46:20.690115+00:00,Up,0.6499999999999999,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:46:20.828278+00:00,Up,0.65,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:46:20.908751+00:00,Up,0.65,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:46:58.590858+00:00,Up,0.6684143272400943,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:15.739808+00:00,Up,0.727390065938573,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:15.813312+00:00,Up,0.7176046542825472,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:16.094887+00:00,Up,0.6782895201047959,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:16.172418+00:00,Up,0.6782894105862167,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:28.869284+00:00,Up,0.71760411804367,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:28.947989+00:00,Up,0.7400000000000001,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:29.161113+00:00,Up,0.7566495901481387,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:47:54.544639+00:00,Up,0.89,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:48:07.347806+00:00,Up,0.93,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:48:19.694206+00:00,Up,0.892137333270772,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:48:32.396699+00:00,Up,0.8824585294630841,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:48:45.077422+00:00,Up,0.9212418390677943,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:49:21.556345+00:00,Up,0.9700000346251995,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Bitcoin Up or Down - February 27, 8:45AM-8:50AM ET",,,,,2026-02-27T13:49:34.309450+00:00,Up,0.97,2.0,OPEN,,0x93076afb26dfc86fff738049bbf882502dfb4de7afbaf610e55e08ec2a2aee5e
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:45:28.955887+00:00,Up,0.5887320741233982,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:45:41.663776+00:00,Up,0.6486065094523484,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:45:54.614867+00:00,Up,0.6536031004922386,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:46:20.760861+00:00,Up,0.5887322850395722,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:47:15.677804+00:00,Up,0.6486072585458136,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:47:15.886700+00:00,Up,0.6386754512846667,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
UNMATCHED_WINDOW,,"Ethereum Up or Down - February 27, 8:45AM-8:50AM E",,,,,2026-02-27T13:47:15.956332+00:00,Up,0.588733637069918,2.0,OPEN,,0x3b29e89eddd8d067af4b612b5178d0e384268b204a15922c812dc138ce9696de
